version,run_id,experiment_kind,condition_id,replicate_index,batch.version,batch.batch_run_id,batch.shuffle,batch.order_seed,batch.warmup_runs,execution_order_index,timestamp_utc,seed,profile,artifact.experiment_record_json_bytes,environment.python_version,environment.python_implementation,environment.numpy_version,environment.liboqs_python_version,environment.liboqs_version,environment.cryptography_version,environment.quantumsec_version,environment.os,environment.os_release,environment.os_version,environment.machine_architecture,environment.cpu_identifier,environment.git_commit_sha,environment.git_worktree_dirty,config.version,config.experiment_kind,config.condition_id,config.replicate_index,config.seed,config.session.version,config.session.profile,config.session.qkd_authentication_profile,config.session.qkd_signal_count,config.session.qkd_postprocessing,config.session.internal_pqc_profile,config.tags,config_json,qkd_stages_json,provisioning.pqc_identities,provisioning.qkd_authentication_material,provisioning.qkd_authentication_material_bytes_per_direction,provisioning.pqc_alice_identity_generation_time_ns,provisioning.pqc_bob_identity_generation_time_ns,provisioning.pqc_total_identity_generation_time_ns,provisioning.pqc_public_identity_bytes,provisioning.included_in_session_timings,result.version,result.session_id,result.profile,result.status,result.abort_reason,result.established_key.type,result.established_key.bit_length,result.provenance_json,result.authentication_json,result.public_context_json,metrics.qkd.simulation_time_ns,metrics.qkd.n_raw,metrics.qkd.n_sifted,metrics.qkd.n_disclosed,metrics.qkd.n_candidate,metrics.qkd.n_reconciled,metrics.qkd.n_final,metrics.qkd.sifting_efficiency,metrics.qkd.final_secret_fraction,metrics.qkd.estimated_qber_z,metrics.qkd.estimated_qber_x,metrics.qkd.estimated_qber_aggregated,metrics.qkd.estimated_z_errors,metrics.qkd.estimated_z_trials,metrics.qkd.estimated_x_errors,metrics.qkd.estimated_x_trials,metrics.qkd.estimated_aggregate_errors,metrics.qkd.estimated_aggregate_trials,metrics.qkd.phase_error_bound,metrics.qkd.diagnostic_full_sifted_qber,metrics.qkd.diagnostic_qber_z,metrics.qkd.diagnostic_qber_x,metrics.qkd.diagnostic_qber_aggregated,metrics.qkd.transcript_bytes,metrics.pqc.internal_profile,metrics.pqc.algorithms,metrics.pqc.server_offer_time_ns,metrics.pqc.server_processing_time_ns,metrics.pqc.client_exchange_time_ns,metrics.pqc.client_processing_time_ns,metrics.pqc.key_schedule_time_ns,metrics.pqc.confirmation_time_ns,metrics.pqc.crypto_software_time_ns,metrics.pqc.ml_kem_keygen_time_ns,metrics.pqc.hqc_keygen_time_ns,metrics.pqc.server_offer_sign_time_ns,metrics.pqc.server_offer_verify_time_ns,metrics.pqc.ml_kem_encapsulate_time_ns,metrics.pqc.hqc_encapsulate_time_ns,metrics.pqc.client_exchange_sign_time_ns,metrics.pqc.client_exchange_verify_time_ns,metrics.pqc.ml_kem_decapsulate_time_ns,metrics.pqc.hqc_decapsulate_time_ns,metrics.pqc.transcript_construction_hash_time_ns,metrics.pqc.kem_combiner_encoding_time_ns,metrics.pqc.hkdf_session_time_ns,metrics.pqc.hkdf_confirmation_time_ns,metrics.pqc.finished_generation_time_ns,metrics.pqc.finished_verification_time_ns,metrics.pqc.kem_public_key_bytes,metrics.pqc.kem_ciphertext_bytes,metrics.pqc.canonical_protocol_bytes,metrics.pqc.transcript_bytes,metrics.pqc.signature_bytes,metrics.pqc.finished_bytes,metrics.pqc.public_key_provisioning_bytes,metrics.pqc.serialized_transport_bytes,metrics.qkd_authentication.mechanism,metrics.qkd_authentication.algorithm,metrics.qkd_authentication.family,metrics.qkd_authentication.authenticated_bytes,metrics.qkd_authentication.evidence_bytes,metrics.qkd_authentication.checkpoints,metrics.qkd_authentication.generation_operations,metrics.qkd_authentication.verification_operations,metrics.qkd_authentication.generation_time_ns,metrics.qkd_authentication.verification_time_ns,metrics.qkd_authentication.total_time_ns,metrics.qkd_authentication.trust_assumption,metrics.qkd_authentication.secret_bits_consumed,metrics.qkd_authentication.public_key_provisioning_bytes,metrics.qkd_authentication.forgery_bound,metrics.qkd_authentication.runtime_environment,metrics.pqc_authentication.mechanism,metrics.pqc_authentication.algorithm,metrics.pqc_authentication.executed,metrics.pqc_authentication.verified,metrics.pqc_authentication.signatures_generated,metrics.pqc_authentication.signatures_verified,metrics.pqc_authentication.signature_bytes,metrics.pqc_authentication.trust_assumption,metrics.hybrid.component_count,metrics.hybrid.component_metadata_bytes,metrics.hybrid.qkd_contribution_bits,metrics.hybrid.ml_kem_contribution_bytes,metrics.hybrid.hqc_contribution_bytes,metrics.hybrid.canonical_combiner_input_bytes,metrics.hybrid.encoding_overhead_bytes,metrics.hybrid.public_context_bytes,metrics.hybrid.encoding_time_ns,metrics.hybrid.hkdf_session_time_ns,metrics.hybrid.hkdf_confirmation_time_ns,metrics.hybrid.finished_generation_time_ns,metrics.hybrid.finished_verification_time_ns,metrics.hybrid.finished_responder_bytes,metrics.hybrid.finished_initiator_bytes,metrics.hybrid.derived_session_key_bits,metrics.orchestration_software_wall_time_ns,trace_json
1,e48d65d2-9238-46cc-8d9d-3f2d404f0cbd,E4,qkd-assumed,0,1,56c8ad76-db70-4b39-af35-178c87347a7f,false,,0,0,2026-09-08T08:14:41.689713+00:00,14327934917155077723,QKD-ASSUMED,6197,3.14.7,CPython,2.5.0,0.16.0,0.16.0,50.0.1,0.1.0,Windows,11,10.0.26200,AMD64,"Intel64 Family 6 Model 158 Stepping 12, GenuineIntel",ac46477bb374bde1c0ace1ef0bcfbc26b199dcfa,true,1,E4,qkd-assumed,0,14327934917155077723,1,QKD-ASSUMED,QKD-ASSUMED,8192,"{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32}",,[],"{""condition_id"":""qkd-assumed"",""experiment_kind"":""E4"",""qkd_stages"":[{""type"":""identity""}],""replicate_index"":0,""seed"":14327934917155077723,""session"":{""internal_pqc_profile"":null,""profile"":""QKD-ASSUMED"",""qkd_authentication_profile"":""QKD-ASSUMED"",""qkd_postprocessing"":{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32},""qkd_signal_count"":8192,""version"":1},""tags"":[],""version"":1}","[{""type"":""identity""}]",,authentication explicitly assumed; no runtime material,,,,,,false,1,e3ff03d1705b4417ffdd1dd70bb2f661,QKD-ASSUMED,established,,qkd_bitstring,3254,"[{""algorithm"":""privacy-amplified-bitstring"",""bit_length"":3254,""byte_length"":407,""encoding"":""big-endian packed bits with explicit bit length"",""position"":1,""protocol"":""BB84"",""source"":""qkd""}]","{""pqc_exchange"":null,""qkd_classical"":{""algorithm"":""none"",""executed"":false,""mechanism"":""assumed"",""purpose"":""QKD classical transcript authentication"",""trust_assumption"":""The classical BB84 channel is assumed authenticated externally."",""verified"":null}}","{""qkd_transcript_hash_sha384"":""2a08b7b4e17414778541f729bb8342189925606506174e4514bbf6a3de04a53d48b1c4a029b92934d435a2cf93c2a886"",""qkd_transcript_version"":1}",1211913600,8192,4114,824,3290,3290,3254,0.502197265625,0.397216796875,0.0,0.0,0.0,0,408,0,416,0,824,0.0,0.0,0.0,0.0,0.0,385957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,assumed,none,none,0,0,0,0,0,0,0,0,The classical BB84 channel is assumed authenticated externally.,,,,"{""implementation"":""cpython"",""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 158 Stepping 12, GenuineIntel"",""python"":""3.14.7""}",,,,,,,,,,,,,,,,,,,,,,,,,1211913600,"{""events"":[{""detail"":""QKD-ASSUMED"",""sequence"":0,""source"":""session"",""stage"":""session"",""state"":""started""},{""detail"":""BB84 post-processing completed."",""sequence"":1,""source"":""qkd"",""stage"":""bb84"",""state"":""completed""},{""detail"":""The classical BB84 channel is assumed authenticated externally."",""sequence"":2,""source"":""qkd"",""stage"":""classical_authentication"",""state"":""assumed_not_executed""},{""detail"":""Final key released after all profile checks."",""sequence"":3,""source"":""qkd"",""stage"":""key_release"",""state"":""released""},{""detail"":""Authenticated QKD key released."",""sequence"":4,""source"":""session"",""stage"":""session"",""state"":""established""}],""version"":1}"
1,6f4afb4e-5e80-465b-af08-fad380e80828,E4,qkd-assumed,1,1,56c8ad76-db70-4b39-af35-178c87347a7f,false,,0,1,2026-09-08T08:14:42.964603+00:00,413816883879677169,QKD-ASSUMED,6189,3.14.7,CPython,2.5.0,0.16.0,0.16.0,50.0.1,0.1.0,Windows,11,10.0.26200,AMD64,"Intel64 Family 6 Model 158 Stepping 12, GenuineIntel",ac46477bb374bde1c0ace1ef0bcfbc26b199dcfa,true,1,E4,qkd-assumed,1,413816883879677169,1,QKD-ASSUMED,QKD-ASSUMED,8192,"{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32}",,[],"{""condition_id"":""qkd-assumed"",""experiment_kind"":""E4"",""qkd_stages"":[{""type"":""identity""}],""replicate_index"":1,""seed"":413816883879677169,""session"":{""internal_pqc_profile"":null,""profile"":""QKD-ASSUMED"",""qkd_authentication_profile"":""QKD-ASSUMED"",""qkd_postprocessing"":{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32},""qkd_signal_count"":8192,""version"":1},""tags"":[],""version"":1}","[{""type"":""identity""}]",,authentication explicitly assumed; no runtime material,,,,,,false,1,d0c3c7752ade3aed6bed1dd0cebb0163,QKD-ASSUMED,established,,qkd_bitstring,3266,"[{""algorithm"":""privacy-amplified-bitstring"",""bit_length"":3266,""byte_length"":409,""encoding"":""big-endian packed bits with explicit bit length"",""position"":1,""protocol"":""BB84"",""source"":""qkd""}]","{""pqc_exchange"":null,""qkd_classical"":{""algorithm"":""none"",""executed"":false,""mechanism"":""assumed"",""purpose"":""QKD classical transcript authentication"",""trust_assumption"":""The classical BB84 channel is assumed authenticated externally."",""verified"":null}}","{""qkd_transcript_hash_sha384"":""fc99fd9455b826014f117b224d9bda526f5d14065ef707d0647dab52e7d6abcc1cbc3f3bb39c284f53f2dff6a569f358"",""qkd_transcript_version"":1}",1202516700,8192,4128,826,3302,3302,3266,0.50390625,0.398681640625,0.0,0.0,0.0,0,413,0,413,0,826,0.0,0.0,0.0,0.0,0.0,387263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,assumed,none,none,0,0,0,0,0,0,0,0,The classical BB84 channel is assumed authenticated externally.,,,,"{""implementation"":""cpython"",""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 158 Stepping 12, GenuineIntel"",""python"":""3.14.7""}",,,,,,,,,,,,,,,,,,,,,,,,,1202516700,"{""events"":[{""detail"":""QKD-ASSUMED"",""sequence"":0,""source"":""session"",""stage"":""session"",""state"":""started""},{""detail"":""BB84 post-processing completed."",""sequence"":1,""source"":""qkd"",""stage"":""bb84"",""state"":""completed""},{""detail"":""The classical BB84 channel is assumed authenticated externally."",""sequence"":2,""source"":""qkd"",""stage"":""classical_authentication"",""state"":""assumed_not_executed""},{""detail"":""Final key released after all profile checks."",""sequence"":3,""source"":""qkd"",""stage"":""key_release"",""state"":""released""},{""detail"":""Authenticated QKD key released."",""sequence"":4,""source"":""session"",""stage"":""session"",""state"":""established""}],""version"":1}"
1,b7af42f3-6287-492a-b186-980e665e3d0b,E4,qkd-assumed,2,1,56c8ad76-db70-4b39-af35-178c87347a7f,false,,0,2,2026-09-08T08:14:44.220745+00:00,4329508962185659615,QKD-ASSUMED,6197,3.14.7,CPython,2.5.0,0.16.0,0.16.0,50.0.1,0.1.0,Windows,11,10.0.26200,AMD64,"Intel64 Family 6 Model 158 Stepping 12, GenuineIntel",ac46477bb374bde1c0ace1ef0bcfbc26b199dcfa,true,1,E4,qkd-assumed,2,4329508962185659615,1,QKD-ASSUMED,QKD-ASSUMED,8192,"{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32}",,[],"{""condition_id"":""qkd-assumed"",""experiment_kind"":""E4"",""qkd_stages"":[{""type"":""identity""}],""replicate_index"":2,""seed"":4329508962185659615,""session"":{""internal_pqc_profile"":null,""profile"":""QKD-ASSUMED"",""qkd_authentication_profile"":""QKD-ASSUMED"",""qkd_postprocessing"":{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32},""qkd_signal_count"":8192,""version"":1},""tags"":[],""version"":1}","[{""type"":""identity""}]",,authentication explicitly assumed; no runtime material,,,,,,false,1,aff8ad5033cb5df7c8324bb7808b7778,QKD-ASSUMED,established,,qkd_bitstring,3287,"[{""algorithm"":""privacy-amplified-bitstring"",""bit_length"":3287,""byte_length"":411,""encoding"":""big-endian packed bits with explicit bit length"",""position"":1,""protocol"":""BB84"",""source"":""qkd""}]","{""pqc_exchange"":null,""qkd_classical"":{""algorithm"":""none"",""executed"":false,""mechanism"":""assumed"",""purpose"":""QKD classical transcript authentication"",""trust_assumption"":""The classical BB84 channel is assumed authenticated externally."",""verified"":null}}","{""qkd_transcript_hash_sha384"":""8e0e22d2a255fec16c06c061f3310cb5441b5cc605f62831df366527073edc48df2f4cd1016522c291c9c4dd385ffe0c"",""qkd_transcript_version"":1}",1196532200,8192,4155,832,3323,3323,3287,0.5072021484375,0.4012451171875,0.0,0.0,0.0,0,418,0,414,0,832,0.0,0.0,0.0,0.0,0.0,389612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,assumed,none,none,0,0,0,0,0,0,0,0,The classical BB84 channel is assumed authenticated externally.,,,,"{""implementation"":""cpython"",""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 158 Stepping 12, GenuineIntel"",""python"":""3.14.7""}",,,,,,,,,,,,,,,,,,,,,,,,,1196532200,"{""events"":[{""detail"":""QKD-ASSUMED"",""sequence"":0,""source"":""session"",""stage"":""session"",""state"":""started""},{""detail"":""BB84 post-processing completed."",""sequence"":1,""source"":""qkd"",""stage"":""bb84"",""state"":""completed""},{""detail"":""The classical BB84 channel is assumed authenticated externally."",""sequence"":2,""source"":""qkd"",""stage"":""classical_authentication"",""state"":""assumed_not_executed""},{""detail"":""Final key released after all profile checks."",""sequence"":3,""source"":""qkd"",""stage"":""key_release"",""state"":""released""},{""detail"":""Authenticated QKD key released."",""sequence"":4,""source"":""session"",""stage"":""session"",""state"":""established""}],""version"":1}"
1,f3ea9f56-a426-498c-a058-1d89ffc3800c,E4,qkd-assumed,3,1,56c8ad76-db70-4b39-af35-178c87347a7f,false,,0,3,2026-09-08T08:14:45.476545+00:00,6532525794140855910,QKD-ASSUMED,6192,3.14.7,CPython,2.5.0,0.16.0,0.16.0,50.0.1,0.1.0,Windows,11,10.0.26200,AMD64,"Intel64 Family 6 Model 158 Stepping 12, GenuineIntel",ac46477bb374bde1c0ace1ef0bcfbc26b199dcfa,true,1,E4,qkd-assumed,3,6532525794140855910,1,QKD-ASSUMED,QKD-ASSUMED,8192,"{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32}",,[],"{""condition_id"":""qkd-assumed"",""experiment_kind"":""E4"",""qkd_stages"":[{""type"":""identity""}],""replicate_index"":3,""seed"":6532525794140855910,""session"":{""internal_pqc_profile"":null,""profile"":""QKD-ASSUMED"",""qkd_authentication_profile"":""QKD-ASSUMED"",""qkd_postprocessing"":{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32},""qkd_signal_count"":8192,""version"":1},""tags"":[],""version"":1}","[{""type"":""identity""}]",,authentication explicitly assumed; no runtime material,,,,,,false,1,f6273124f1e6fb55c4ae65b4ce0f8d04,QKD-ASSUMED,established,,qkd_bitstring,3248,"[{""algorithm"":""privacy-amplified-bitstring"",""bit_length"":3248,""byte_length"":406,""encoding"":""big-endian packed bits with explicit bit length"",""position"":1,""protocol"":""BB84"",""source"":""qkd""}]","{""pqc_exchange"":null,""qkd_classical"":{""algorithm"":""none"",""executed"":false,""mechanism"":""assumed"",""purpose"":""QKD classical transcript authentication"",""trust_assumption"":""The classical BB84 channel is assumed authenticated externally."",""verified"":null}}","{""qkd_transcript_hash_sha384"":""a2f76d573a14429abc34f768b18a24699e0325f45549ce68ab827177f6f8efb1811bf99c914e8bd8318721508c31e600"",""qkd_transcript_version"":1}",1194609900,8192,4106,822,3284,3284,3248,0.501220703125,0.396484375,0.0,0.0,0.0,0,414,0,408,0,822,0.0,0.0,0.0,0.0,0.0,385279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,assumed,none,none,0,0,0,0,0,0,0,0,The classical BB84 channel is assumed authenticated externally.,,,,"{""implementation"":""cpython"",""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 158 Stepping 12, GenuineIntel"",""python"":""3.14.7""}",,,,,,,,,,,,,,,,,,,,,,,,,1194609900,"{""events"":[{""detail"":""QKD-ASSUMED"",""sequence"":0,""source"":""session"",""stage"":""session"",""state"":""started""},{""detail"":""BB84 post-processing completed."",""sequence"":1,""source"":""qkd"",""stage"":""bb84"",""state"":""completed""},{""detail"":""The classical BB84 channel is assumed authenticated externally."",""sequence"":2,""source"":""qkd"",""stage"":""classical_authentication"",""state"":""assumed_not_executed""},{""detail"":""Final key released after all profile checks."",""sequence"":3,""source"":""qkd"",""stage"":""key_release"",""state"":""released""},{""detail"":""Authenticated QKD key released."",""sequence"":4,""source"":""session"",""stage"":""session"",""state"":""established""}],""version"":1}"
1,c3417644-90fb-4584-b0af-8d1a81781aa7,E4,qkd-assumed,4,1,56c8ad76-db70-4b39-af35-178c87347a7f,false,,0,4,2026-09-08T08:14:46.711903+00:00,7811283088207913226,QKD-ASSUMED,6197,3.14.7,CPython,2.5.0,0.16.0,0.16.0,50.0.1,0.1.0,Windows,11,10.0.26200,AMD64,"Intel64 Family 6 Model 158 Stepping 12, GenuineIntel",ac46477bb374bde1c0ace1ef0bcfbc26b199dcfa,true,1,E4,qkd-assumed,4,7811283088207913226,1,QKD-ASSUMED,QKD-ASSUMED,8192,"{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32}",,[],"{""condition_id"":""qkd-assumed"",""experiment_kind"":""E4"",""qkd_stages"":[{""type"":""identity""}],""replicate_index"":4,""seed"":7811283088207913226,""session"":{""internal_pqc_profile"":null,""profile"":""QKD-ASSUMED"",""qkd_authentication_profile"":""QKD-ASSUMED"",""qkd_postprocessing"":{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32},""qkd_signal_count"":8192,""version"":1},""tags"":[],""version"":1}","[{""type"":""identity""}]",,authentication explicitly assumed; no runtime material,,,,,,false,1,ac03720334195382a63177d071bf9c44,QKD-ASSUMED,established,,qkd_bitstring,3223,"[{""algorithm"":""privacy-amplified-bitstring"",""bit_length"":3223,""byte_length"":403,""encoding"":""big-endian packed bits with explicit bit length"",""position"":1,""protocol"":""BB84"",""source"":""qkd""}]","{""pqc_exchange"":null,""qkd_classical"":{""algorithm"":""none"",""executed"":false,""mechanism"":""assumed"",""purpose"":""QKD classical transcript authentication"",""trust_assumption"":""The classical BB84 channel is assumed authenticated externally."",""verified"":null}}","{""qkd_transcript_hash_sha384"":""bfa6a5f0213d259f8363e6850919ce369ee1023ea908a8d76154b53784d67672293852cd4c21149249759c7f18b362a8"",""qkd_transcript_version"":1}",1175873600,8192,4075,816,3259,3259,3223,0.4974365234375,0.3934326171875,0.0,0.0,0.0,0,407,0,409,0,816,0.0,0.0,0.0,0.0,0.0,382512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,assumed,none,none,0,0,0,0,0,0,0,0,The classical BB84 channel is assumed authenticated externally.,,,,"{""implementation"":""cpython"",""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 158 Stepping 12, GenuineIntel"",""python"":""3.14.7""}",,,,,,,,,,,,,,,,,,,,,,,,,1175873600,"{""events"":[{""detail"":""QKD-ASSUMED"",""sequence"":0,""source"":""session"",""stage"":""session"",""state"":""started""},{""detail"":""BB84 post-processing completed."",""sequence"":1,""source"":""qkd"",""stage"":""bb84"",""state"":""completed""},{""detail"":""The classical BB84 channel is assumed authenticated externally."",""sequence"":2,""source"":""qkd"",""stage"":""classical_authentication"",""state"":""assumed_not_executed""},{""detail"":""Final key released after all profile checks."",""sequence"":3,""source"":""qkd"",""stage"":""key_release"",""state"":""released""},{""detail"":""Authenticated QKD key released."",""sequence"":4,""source"":""session"",""stage"":""session"",""state"":""established""}],""version"":1}"
1,90b0e658-aa5a-4773-98ce-424502bb6371,E4,qkd-assumed,5,1,56c8ad76-db70-4b39-af35-178c87347a7f,false,,0,5,2026-09-08T08:14:47.965451+00:00,17512099039323472428,QKD-ASSUMED,6197,3.14.7,CPython,2.5.0,0.16.0,0.16.0,50.0.1,0.1.0,Windows,11,10.0.26200,AMD64,"Intel64 Family 6 Model 158 Stepping 12, GenuineIntel",ac46477bb374bde1c0ace1ef0bcfbc26b199dcfa,true,1,E4,qkd-assumed,5,17512099039323472428,1,QKD-ASSUMED,QKD-ASSUMED,8192,"{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32}",,[],"{""condition_id"":""qkd-assumed"",""experiment_kind"":""E4"",""qkd_stages"":[{""type"":""identity""}],""replicate_index"":5,""seed"":17512099039323472428,""session"":{""internal_pqc_profile"":null,""profile"":""QKD-ASSUMED"",""qkd_authentication_profile"":""QKD-ASSUMED"",""qkd_postprocessing"":{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32},""qkd_signal_count"":8192,""version"":1},""tags"":[],""version"":1}","[{""type"":""identity""}]",,authentication explicitly assumed; no runtime material,,,,,,false,1,8db504bab8370b28c0b165ccdb8781b1,QKD-ASSUMED,established,,qkd_bitstring,3252,"[{""algorithm"":""privacy-amplified-bitstring"",""bit_length"":3252,""byte_length"":407,""encoding"":""big-endian packed bits with explicit bit length"",""position"":1,""protocol"":""BB84"",""source"":""qkd""}]","{""pqc_exchange"":null,""qkd_classical"":{""algorithm"":""none"",""executed"":false,""mechanism"":""assumed"",""purpose"":""QKD classical transcript authentication"",""trust_assumption"":""The classical BB84 channel is assumed authenticated externally."",""verified"":null}}","{""qkd_transcript_hash_sha384"":""05b3d5cad03c71d248b8f79b73fe0333a5ad1e48d3279ce3ae0ccb16665b909ebf28e96cf94518c4112e6835be7230c4"",""qkd_transcript_version"":1}",1191508900,8192,4111,823,3288,3288,3252,0.5018310546875,0.39697265625,0.0,0.0,0.0,0,402,0,421,0,823,0.0,0.0,0.0,0.0,0.0,385722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,assumed,none,none,0,0,0,0,0,0,0,0,The classical BB84 channel is assumed authenticated externally.,,,,"{""implementation"":""cpython"",""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 158 Stepping 12, GenuineIntel"",""python"":""3.14.7""}",,,,,,,,,,,,,,,,,,,,,,,,,1191508900,"{""events"":[{""detail"":""QKD-ASSUMED"",""sequence"":0,""source"":""session"",""stage"":""session"",""state"":""started""},{""detail"":""BB84 post-processing completed."",""sequence"":1,""source"":""qkd"",""stage"":""bb84"",""state"":""completed""},{""detail"":""The classical BB84 channel is assumed authenticated externally."",""sequence"":2,""source"":""qkd"",""stage"":""classical_authentication"",""state"":""assumed_not_executed""},{""detail"":""Final key released after all profile checks."",""sequence"":3,""source"":""qkd"",""stage"":""key_release"",""state"":""released""},{""detail"":""Authenticated QKD key released."",""sequence"":4,""source"":""session"",""stage"":""session"",""state"":""established""}],""version"":1}"
