version,run_id,experiment_kind,condition_id,replicate_index,batch.version,batch.batch_run_id,batch.shuffle,batch.order_seed,batch.warmup_runs,execution_order_index,timestamp_utc,seed,profile,artifact.experiment_record_json_bytes,environment.python_version,environment.python_implementation,environment.numpy_version,environment.liboqs_python_version,environment.liboqs_version,environment.cryptography_version,environment.quantumsec_version,environment.os,environment.os_release,environment.os_version,environment.machine_architecture,environment.cpu_identifier,environment.git_commit_sha,environment.git_worktree_dirty,config.version,config.experiment_kind,config.condition_id,config.replicate_index,config.seed,config.session.version,config.session.profile,config.session.qkd_authentication_profile,config.session.qkd_signal_count,config.session.qkd_postprocessing,config.session.internal_pqc_profile,config.tags,config_json,qkd_stages_json,provisioning.pqc_identities,provisioning.qkd_authentication_material,provisioning.qkd_authentication_material_bytes_per_direction,provisioning.pqc_alice_identity_generation_time_ns,provisioning.pqc_bob_identity_generation_time_ns,provisioning.pqc_total_identity_generation_time_ns,provisioning.pqc_public_identity_bytes,provisioning.included_in_session_timings,result.version,result.session_id,result.profile,result.status,result.abort_reason,result.established_key.type,result.established_key.bit_length,result.provenance_json,result.authentication_json,result.public_context_json,metrics.qkd.simulation_time_ns,metrics.qkd.n_raw,metrics.qkd.n_sifted,metrics.qkd.n_disclosed,metrics.qkd.n_candidate,metrics.qkd.n_reconciled,metrics.qkd.n_final,metrics.qkd.sifting_efficiency,metrics.qkd.final_secret_fraction,metrics.qkd.estimated_qber_z,metrics.qkd.estimated_qber_x,metrics.qkd.estimated_qber_aggregated,metrics.qkd.estimated_z_errors,metrics.qkd.estimated_z_trials,metrics.qkd.estimated_x_errors,metrics.qkd.estimated_x_trials,metrics.qkd.estimated_aggregate_errors,metrics.qkd.estimated_aggregate_trials,metrics.qkd.phase_error_bound,metrics.qkd.diagnostic_full_sifted_qber,metrics.qkd.diagnostic_qber_z,metrics.qkd.diagnostic_qber_x,metrics.qkd.diagnostic_qber_aggregated,metrics.qkd.transcript_bytes,metrics.pqc.internal_profile,metrics.pqc.algorithms,metrics.pqc.server_offer_time_ns,metrics.pqc.server_processing_time_ns,metrics.pqc.client_exchange_time_ns,metrics.pqc.client_processing_time_ns,metrics.pqc.key_schedule_time_ns,metrics.pqc.confirmation_time_ns,metrics.pqc.crypto_software_time_ns,metrics.pqc.ml_kem_keygen_time_ns,metrics.pqc.hqc_keygen_time_ns,metrics.pqc.server_offer_sign_time_ns,metrics.pqc.server_offer_verify_time_ns,metrics.pqc.ml_kem_encapsulate_time_ns,metrics.pqc.hqc_encapsulate_time_ns,metrics.pqc.client_exchange_sign_time_ns,metrics.pqc.client_exchange_verify_time_ns,metrics.pqc.ml_kem_decapsulate_time_ns,metrics.pqc.hqc_decapsulate_time_ns,metrics.pqc.transcript_construction_hash_time_ns,metrics.pqc.kem_combiner_encoding_time_ns,metrics.pqc.hkdf_session_time_ns,metrics.pqc.hkdf_confirmation_time_ns,metrics.pqc.finished_generation_time_ns,metrics.pqc.finished_verification_time_ns,metrics.pqc.kem_public_key_bytes,metrics.pqc.kem_ciphertext_bytes,metrics.pqc.canonical_protocol_bytes,metrics.pqc.transcript_bytes,metrics.pqc.signature_bytes,metrics.pqc.finished_bytes,metrics.pqc.public_key_provisioning_bytes,metrics.pqc.serialized_transport_bytes,metrics.qkd_authentication.mechanism,metrics.qkd_authentication.algorithm,metrics.qkd_authentication.family,metrics.qkd_authentication.authenticated_bytes,metrics.qkd_authentication.evidence_bytes,metrics.qkd_authentication.checkpoints,metrics.qkd_authentication.generation_operations,metrics.qkd_authentication.verification_operations,metrics.qkd_authentication.generation_time_ns,metrics.qkd_authentication.verification_time_ns,metrics.qkd_authentication.total_time_ns,metrics.qkd_authentication.trust_assumption,metrics.qkd_authentication.secret_bits_consumed,metrics.qkd_authentication.public_key_provisioning_bytes,metrics.qkd_authentication.forgery_bound,metrics.qkd_authentication.runtime_environment,metrics.pqc_authentication.mechanism,metrics.pqc_authentication.algorithm,metrics.pqc_authentication.executed,metrics.pqc_authentication.verified,metrics.pqc_authentication.signatures_generated,metrics.pqc_authentication.signatures_verified,metrics.pqc_authentication.signature_bytes,metrics.pqc_authentication.trust_assumption,metrics.hybrid.component_count,metrics.hybrid.component_metadata_bytes,metrics.hybrid.qkd_contribution_bits,metrics.hybrid.ml_kem_contribution_bytes,metrics.hybrid.hqc_contribution_bytes,metrics.hybrid.canonical_combiner_input_bytes,metrics.hybrid.encoding_overhead_bytes,metrics.hybrid.public_context_bytes,metrics.hybrid.encoding_time_ns,metrics.hybrid.hkdf_session_time_ns,metrics.hybrid.hkdf_confirmation_time_ns,metrics.hybrid.finished_generation_time_ns,metrics.hybrid.finished_verification_time_ns,metrics.hybrid.finished_responder_bytes,metrics.hybrid.finished_initiator_bytes,metrics.hybrid.derived_session_key_bits,metrics.orchestration_software_wall_time_ns,trace_json
1,90bfaa24-e09b-4237-bbed-edd50414d83c,E2,identity,0,1,f09124c6-2120-4bfa-8fec-9f0b18a096b5,false,,0,0,2026-09-08T07:42:03.864719+00:00,3603565485437329315,QKD-ASSUMED,6162,3.14.7,CPython,2.5.0,0.16.0,0.16.0,50.0.1,0.1.0,Windows,11,10.0.26200,AMD64,"Intel64 Family 6 Model 158 Stepping 12, GenuineIntel",ac46477bb374bde1c0ace1ef0bcfbc26b199dcfa,true,1,E2,identity,0,3603565485437329315,1,QKD-ASSUMED,QKD-ASSUMED,512,"{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32}",,[],"{""condition_id"":""identity"",""experiment_kind"":""E2"",""qkd_stages"":[{""type"":""identity""}],""replicate_index"":0,""seed"":3603565485437329315,""session"":{""internal_pqc_profile"":null,""profile"":""QKD-ASSUMED"",""qkd_authentication_profile"":""QKD-ASSUMED"",""qkd_postprocessing"":{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32},""qkd_signal_count"":512,""version"":1},""tags"":[],""version"":1}","[{""type"":""identity""}]",,authentication explicitly assumed; no runtime material,,,,,,false,1,0f1d4ccb756ee6be174a86cd6f6ba504,QKD-ASSUMED,established,,qkd_bitstring,158,"[{""algorithm"":""privacy-amplified-bitstring"",""bit_length"":158,""byte_length"":20,""encoding"":""big-endian packed bits with explicit bit length"",""position"":1,""protocol"":""BB84"",""source"":""qkd""}]","{""pqc_exchange"":null,""qkd_classical"":{""algorithm"":""none"",""executed"":false,""mechanism"":""assumed"",""purpose"":""QKD classical transcript authentication"",""trust_assumption"":""The classical BB84 channel is assumed authenticated externally."",""verified"":null}}","{""qkd_transcript_hash_sha384"":""c3d2078da9ada0f48eebc84e00eea0985d0945091a866271850ce9a776e6584bc5e4f01a7573048b037f4905f04dec46"",""qkd_transcript_version"":1}",97257600,512,244,50,194,194,158,0.4765625,0.30859375,0.0,0.0,0.0,0,25,0,25,0,50,0.0,0.0,0.0,0.0,0.0,27136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,assumed,none,none,0,0,0,0,0,0,0,0,The classical BB84 channel is assumed authenticated externally.,,,,"{""implementation"":""cpython"",""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 158 Stepping 12, GenuineIntel"",""python"":""3.14.7""}",,,,,,,,,,,,,,,,,,,,,,,,,97257600,"{""events"":[{""detail"":""QKD-ASSUMED"",""sequence"":0,""source"":""session"",""stage"":""session"",""state"":""started""},{""detail"":""BB84 post-processing completed."",""sequence"":1,""source"":""qkd"",""stage"":""bb84"",""state"":""completed""},{""detail"":""The classical BB84 channel is assumed authenticated externally."",""sequence"":2,""source"":""qkd"",""stage"":""classical_authentication"",""state"":""assumed_not_executed""},{""detail"":""Final key released after all profile checks."",""sequence"":3,""source"":""qkd"",""stage"":""key_release"",""state"":""released""},{""detail"":""Authenticated QKD key released."",""sequence"":4,""source"":""session"",""stage"":""session"",""state"":""established""}],""version"":1}"
1,0135afcc-154d-4a32-a84f-8a45fbf425b4,E2,depolarizing-0.02,0,1,f09124c6-2120-4bfa-8fec-9f0b18a096b5,false,,0,1,2026-09-08T07:42:04.015454+00:00,11486884877779899456,QKD-ASSUMED,6127,3.14.7,CPython,2.5.0,0.16.0,0.16.0,50.0.1,0.1.0,Windows,11,10.0.26200,AMD64,"Intel64 Family 6 Model 158 Stepping 12, GenuineIntel",ac46477bb374bde1c0ace1ef0bcfbc26b199dcfa,true,1,E2,depolarizing-0.02,0,11486884877779899456,1,QKD-ASSUMED,QKD-ASSUMED,512,"{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32}",,[],"{""condition_id"":""depolarizing-0.02"",""experiment_kind"":""E2"",""qkd_stages"":[{""p"":0.02,""type"":""depolarizing""}],""replicate_index"":0,""seed"":11486884877779899456,""session"":{""internal_pqc_profile"":null,""profile"":""QKD-ASSUMED"",""qkd_authentication_profile"":""QKD-ASSUMED"",""qkd_postprocessing"":{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32},""qkd_signal_count"":512,""version"":1},""tags"":[],""version"":1}","[{""p"":0.02,""type"":""depolarizing""}]",,authentication explicitly assumed; no runtime material,,,,,,false,1,7c8bf47b6e70d1c0450906a13a5b6081,QKD-ASSUMED,aborted,BB84 security abort: Universal-hash key confirmation failed after reconciliation.,,0,[],"{""pqc_exchange"":null,""qkd_classical"":{""algorithm"":""none"",""executed"":false,""mechanism"":""assumed"",""purpose"":""QKD classical transcript authentication"",""trust_assumption"":""The classical BB84 channel is assumed authenticated externally."",""verified"":null}}","{""qkd_transcript_hash_sha384"":""44a303eaa6142ac59eeff0dae66b1845f428e4eca6de97e72709051ad1f62203a304301a2f6bde30dc82b6ad45c35686"",""qkd_transcript_version"":1}",89062300,512,254,52,202,202,0,0.49609375,0.0,0.0,0.0,0.0,0,23,0,29,0,52,0.0,0.007874015748031496,0.0,0.013986013986013986,0.007874015748031496,27817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,assumed,none,none,0,0,0,0,0,0,0,0,The classical BB84 channel is assumed authenticated externally.,,,,"{""implementation"":""cpython"",""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 158 Stepping 12, GenuineIntel"",""python"":""3.14.7""}",,,,,,,,,,,,,,,,,,,,,,,,,89062300,"{""events"":[{""detail"":""QKD-ASSUMED"",""sequence"":0,""source"":""session"",""stage"":""session"",""state"":""started""},{""detail"":""Universal-hash key confirmation failed after reconciliation."",""sequence"":1,""source"":""qkd"",""stage"":""bb84"",""state"":""aborted""},{""detail"":""The classical BB84 channel is assumed authenticated externally."",""sequence"":2,""source"":""qkd"",""stage"":""classical_authentication"",""state"":""assumed_not_executed""},{""detail"":""No final key material is exposed by the orchestration result."",""sequence"":3,""source"":""qkd"",""stage"":""key_release"",""state"":""withheld""},{""detail"":""BB84 security abort: Universal-hash key confirmation failed after reconciliation."",""sequence"":4,""source"":""session"",""stage"":""session"",""state"":""aborted""}],""version"":1}"
1,be89d4e5-87ef-4994-9faa-5299f0b4794f,E2,depolarizing-0.05,0,1,f09124c6-2120-4bfa-8fec-9f0b18a096b5,false,,0,2,2026-09-08T07:42:04.164059+00:00,9425662700139738470,QKD-ASSUMED,6289,3.14.7,CPython,2.5.0,0.16.0,0.16.0,50.0.1,0.1.0,Windows,11,10.0.26200,AMD64,"Intel64 Family 6 Model 158 Stepping 12, GenuineIntel",ac46477bb374bde1c0ace1ef0bcfbc26b199dcfa,true,1,E2,depolarizing-0.05,0,9425662700139738470,1,QKD-ASSUMED,QKD-ASSUMED,512,"{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32}",,[],"{""condition_id"":""depolarizing-0.05"",""experiment_kind"":""E2"",""qkd_stages"":[{""p"":0.05,""type"":""depolarizing""}],""replicate_index"":0,""seed"":9425662700139738470,""session"":{""internal_pqc_profile"":null,""profile"":""QKD-ASSUMED"",""qkd_authentication_profile"":""QKD-ASSUMED"",""qkd_postprocessing"":{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32},""qkd_signal_count"":512,""version"":1},""tags"":[],""version"":1}","[{""p"":0.05,""type"":""depolarizing""}]",,authentication explicitly assumed; no runtime material,,,,,,false,1,f85920d985525f22c697875accd98d0e,QKD-ASSUMED,established,,qkd_bitstring,100,"[{""algorithm"":""privacy-amplified-bitstring"",""bit_length"":100,""byte_length"":13,""encoding"":""big-endian packed bits with explicit bit length"",""position"":1,""protocol"":""BB84"",""source"":""qkd""}]","{""pqc_exchange"":null,""qkd_classical"":{""algorithm"":""none"",""executed"":false,""mechanism"":""assumed"",""purpose"":""QKD classical transcript authentication"",""trust_assumption"":""The classical BB84 channel is assumed authenticated externally."",""verified"":null}}","{""qkd_transcript_hash_sha384"":""ad453448620e479a79ba1e8c954e62a1e3d14be5bd156166ce9e1ebb1bde32083aa78ee7d41e40fcef6e29f30fb93f75"",""qkd_transcript_version"":1}",89692200,512,246,50,196,196,100,0.48046875,0.1953125,0.038461538461538464,0.0,0.02,1,26,0,24,1,50,0.038461538461538464,0.008130081300813009,0.015873015873015872,0.0,0.008130081300813009,34219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,assumed,none,none,0,0,0,0,0,0,0,0,The classical BB84 channel is assumed authenticated externally.,,,,"{""implementation"":""cpython"",""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 158 Stepping 12, GenuineIntel"",""python"":""3.14.7""}",,,,,,,,,,,,,,,,,,,,,,,,,89692200,"{""events"":[{""detail"":""QKD-ASSUMED"",""sequence"":0,""source"":""session"",""stage"":""session"",""state"":""started""},{""detail"":""BB84 post-processing completed."",""sequence"":1,""source"":""qkd"",""stage"":""bb84"",""state"":""completed""},{""detail"":""The classical BB84 channel is assumed authenticated externally."",""sequence"":2,""source"":""qkd"",""stage"":""classical_authentication"",""state"":""assumed_not_executed""},{""detail"":""Final key released after all profile checks."",""sequence"":3,""source"":""qkd"",""stage"":""key_release"",""state"":""released""},{""detail"":""Authenticated QKD key released."",""sequence"":4,""source"":""session"",""stage"":""session"",""state"":""established""}],""version"":1}"
1,40670cc4-9d60-4a9d-8b55-1aca91927383,E2,depolarizing-0.10,0,1,f09124c6-2120-4bfa-8fec-9f0b18a096b5,false,,0,3,2026-09-08T07:42:04.322676+00:00,8479324920329332946,QKD-ASSUMED,6287,3.14.7,CPython,2.5.0,0.16.0,0.16.0,50.0.1,0.1.0,Windows,11,10.0.26200,AMD64,"Intel64 Family 6 Model 158 Stepping 12, GenuineIntel",ac46477bb374bde1c0ace1ef0bcfbc26b199dcfa,true,1,E2,depolarizing-0.10,0,8479324920329332946,1,QKD-ASSUMED,QKD-ASSUMED,512,"{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32}",,[],"{""condition_id"":""depolarizing-0.10"",""experiment_kind"":""E2"",""qkd_stages"":[{""p"":0.1,""type"":""depolarizing""}],""replicate_index"":0,""seed"":8479324920329332946,""session"":{""internal_pqc_profile"":null,""profile"":""QKD-ASSUMED"",""qkd_authentication_profile"":""QKD-ASSUMED"",""qkd_postprocessing"":{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32},""qkd_signal_count"":512,""version"":1},""tags"":[],""version"":1}","[{""p"":0.1,""type"":""depolarizing""}]",,authentication explicitly assumed; no runtime material,,,,,,false,1,314007d118f9f5905fc4515a73de77cf,QKD-ASSUMED,established,,qkd_bitstring,67,"[{""algorithm"":""privacy-amplified-bitstring"",""bit_length"":67,""byte_length"":9,""encoding"":""big-endian packed bits with explicit bit length"",""position"":1,""protocol"":""BB84"",""source"":""qkd""}]","{""pqc_exchange"":null,""qkd_classical"":{""algorithm"":""none"",""executed"":false,""mechanism"":""assumed"",""purpose"":""QKD classical transcript authentication"",""trust_assumption"":""The classical BB84 channel is assumed authenticated externally."",""verified"":null}}","{""qkd_transcript_hash_sha384"":""48b7b8cc33a9c8c51fa8026663c85adbf2c3c4539cd8997d566c68ad1cb7d6a3fb1b89754dd6cf1785620524cecb9f37"",""qkd_transcript_version"":1}",98776600,512,265,53,212,212,67,0.517578125,0.130859375,0.03571428571428571,0.04,0.03773584905660377,1,28,1,25,2,53,0.04,0.033962264150943396,0.03571428571428571,0.032,0.033962264150943396,62245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,assumed,none,none,0,0,0,0,0,0,0,0,The classical BB84 channel is assumed authenticated externally.,,,,"{""implementation"":""cpython"",""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 158 Stepping 12, GenuineIntel"",""python"":""3.14.7""}",,,,,,,,,,,,,,,,,,,,,,,,,98776600,"{""events"":[{""detail"":""QKD-ASSUMED"",""sequence"":0,""source"":""session"",""stage"":""session"",""state"":""started""},{""detail"":""BB84 post-processing completed."",""sequence"":1,""source"":""qkd"",""stage"":""bb84"",""state"":""completed""},{""detail"":""The classical BB84 channel is assumed authenticated externally."",""sequence"":2,""source"":""qkd"",""stage"":""classical_authentication"",""state"":""assumed_not_executed""},{""detail"":""Final key released after all profile checks."",""sequence"":3,""source"":""qkd"",""stage"":""key_release"",""state"":""released""},{""detail"":""Authenticated QKD key released."",""sequence"":4,""source"":""session"",""stage"":""session"",""state"":""established""}],""version"":1}"
1,7301a82b-6874-4fc2-b452-2528a1e9346b,E2,depolarizing-0.15,0,1,f09124c6-2120-4bfa-8fec-9f0b18a096b5,false,,0,4,2026-09-08T07:42:04.477210+00:00,12357989560377222326,QKD-ASSUMED,6268,3.14.7,CPython,2.5.0,0.16.0,0.16.0,50.0.1,0.1.0,Windows,11,10.0.26200,AMD64,"Intel64 Family 6 Model 158 Stepping 12, GenuineIntel",ac46477bb374bde1c0ace1ef0bcfbc26b199dcfa,true,1,E2,depolarizing-0.15,0,12357989560377222326,1,QKD-ASSUMED,QKD-ASSUMED,512,"{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32}",,[],"{""condition_id"":""depolarizing-0.15"",""experiment_kind"":""E2"",""qkd_stages"":[{""p"":0.15,""type"":""depolarizing""}],""replicate_index"":0,""seed"":12357989560377222326,""session"":{""internal_pqc_profile"":null,""profile"":""QKD-ASSUMED"",""qkd_authentication_profile"":""QKD-ASSUMED"",""qkd_postprocessing"":{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32},""qkd_signal_count"":512,""version"":1},""tags"":[],""version"":1}","[{""p"":0.15,""type"":""depolarizing""}]",,authentication explicitly assumed; no runtime material,,,,,,false,1,e524f9587c40b1e5d2f0aac1f21ad312,QKD-ASSUMED,established,,qkd_bitstring,1,"[{""algorithm"":""privacy-amplified-bitstring"",""bit_length"":1,""byte_length"":1,""encoding"":""big-endian packed bits with explicit bit length"",""position"":1,""protocol"":""BB84"",""source"":""qkd""}]","{""pqc_exchange"":null,""qkd_classical"":{""algorithm"":""none"",""executed"":false,""mechanism"":""assumed"",""purpose"":""QKD classical transcript authentication"",""trust_assumption"":""The classical BB84 channel is assumed authenticated externally."",""verified"":null}}","{""qkd_transcript_hash_sha384"":""12a19efbe331ff714e97d235777fdbc86f950f92261d7df719e56fe5bedf31c40525dade9fc0f04959c70bf5a0df5aab"",""qkd_transcript_version"":1}",95149700,512,246,50,196,196,1,0.48046875,0.001953125,0.04,0.04,0.04,1,25,1,25,2,50,0.04,0.09349593495934959,0.07317073170731707,0.11382113821138211,0.09349593495934959,89051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,assumed,none,none,0,0,0,0,0,0,0,0,The classical BB84 channel is assumed authenticated externally.,,,,"{""implementation"":""cpython"",""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 158 Stepping 12, GenuineIntel"",""python"":""3.14.7""}",,,,,,,,,,,,,,,,,,,,,,,,,95149700,"{""events"":[{""detail"":""QKD-ASSUMED"",""sequence"":0,""source"":""session"",""stage"":""session"",""state"":""started""},{""detail"":""BB84 post-processing completed."",""sequence"":1,""source"":""qkd"",""stage"":""bb84"",""state"":""completed""},{""detail"":""The classical BB84 channel is assumed authenticated externally."",""sequence"":2,""source"":""qkd"",""stage"":""classical_authentication"",""state"":""assumed_not_executed""},{""detail"":""Final key released after all profile checks."",""sequence"":3,""source"":""qkd"",""stage"":""key_release"",""state"":""released""},{""detail"":""Authenticated QKD key released."",""sequence"":4,""source"":""session"",""stage"":""session"",""state"":""established""}],""version"":1}"
1,d0bae8d5-24a8-4483-a6ba-c5643fef14a2,E2,depolarizing-0.20,0,1,f09124c6-2120-4bfa-8fec-9f0b18a096b5,false,,0,5,2026-09-08T07:42:04.623761+00:00,3297620819727423325,QKD-ASSUMED,6492,3.14.7,CPython,2.5.0,0.16.0,0.16.0,50.0.1,0.1.0,Windows,11,10.0.26200,AMD64,"Intel64 Family 6 Model 158 Stepping 12, GenuineIntel",ac46477bb374bde1c0ace1ef0bcfbc26b199dcfa,true,1,E2,depolarizing-0.20,0,3297620819727423325,1,QKD-ASSUMED,QKD-ASSUMED,512,"{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32}",,[],"{""condition_id"":""depolarizing-0.20"",""experiment_kind"":""E2"",""qkd_stages"":[{""p"":0.2,""type"":""depolarizing""}],""replicate_index"":0,""seed"":3297620819727423325,""session"":{""internal_pqc_profile"":null,""profile"":""QKD-ASSUMED"",""qkd_authentication_profile"":""QKD-ASSUMED"",""qkd_postprocessing"":{""cascade_initial_block_factor"":0.73,""cascade_maximum_initial_block_size"":null,""cascade_maximum_lookback_steps"":null,""cascade_passes"":4,""phase_error_abort_threshold"":0.11,""sample_fraction"":0.2,""security_margin_bits"":0,""verification_tag_length"":32},""qkd_signal_count"":512,""version"":1},""tags"":[],""version"":1}","[{""p"":0.2,""type"":""depolarizing""}]",,authentication explicitly assumed; no runtime material,,,,,,false,1,df25c594d344d511cf1f6f0fd4755cec,QKD-ASSUMED,aborted,"BB84 security abort: Per-basis errors Z=0.000000, X=0.160000 give phase-error bound 0.160000, above the configured asymptotic threshold 0.110000; aggregate QBER 0.075472 is not the phase-error bound.",,0,[],"{""pqc_exchange"":null,""qkd_classical"":{""algorithm"":""none"",""executed"":false,""mechanism"":""assumed"",""purpose"":""QKD classical transcript authentication"",""trust_assumption"":""The classical BB84 channel is assumed authenticated externally."",""verified"":null}}","{""qkd_transcript_hash_sha384"":""1b894a638008f427ffeb61403b3e2c0e611beccba4bdb667c581a6249d404d5ae01d01363bd5a6351524bca066acff2d"",""qkd_transcript_version"":1}",88257200,512,262,53,209,0,0,0.51171875,0.0,0.0,0.16,0.07547169811320754,0,28,4,25,4,53,0.16,0.10305343511450382,0.08029197080291971,0.128,0.10305343511450382,5090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,assumed,none,none,0,0,0,0,0,0,0,0,The classical BB84 channel is assumed authenticated externally.,,,,"{""implementation"":""cpython"",""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 158 Stepping 12, GenuineIntel"",""python"":""3.14.7""}",,,,,,,,,,,,,,,,,,,,,,,,,88257200,"{""events"":[{""detail"":""QKD-ASSUMED"",""sequence"":0,""source"":""session"",""stage"":""session"",""state"":""started""},{""detail"":""Per-basis errors Z=0.000000, X=0.160000 give phase-error bound 0.160000, above the configured asymptotic threshold 0.110000; aggregate QBER 0.075472 is not the phase-error bound."",""sequence"":1,""source"":""qkd"",""stage"":""bb84"",""state"":""aborted""},{""detail"":""The classical BB84 channel is assumed authenticated externally."",""sequence"":2,""source"":""qkd"",""stage"":""classical_authentication"",""state"":""assumed_not_executed""},{""detail"":""No final key material is exposed by the orchestration result."",""sequence"":3,""source"":""qkd"",""stage"":""key_release"",""state"":""withheld""},{""detail"":""BB84 security abort: Per-basis errors Z=0.000000, X=0.160000 give phase-error bound 0.160000, above the configured asymptotic threshold 0.110000; aggregate QBER 0.075472 is not the phase-error bound."",""sequence"":4,""source"":""session"",""stage"":""session"",""state"":""aborted""}],""version"":1}"
